Vehicle_ID,Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,O_Zone,D_Zone,Int_ID,Section_ID,Direction,Movement,Preceding,Following,Space_Headway,Time_Headway,Location
12,144,443,1118846993300,6.776,407.103,6451405.924,1873086.215,14.5,5.9,2,44.99,-0.08,1,NA,NA,NA,NA,NA,NA,10,23,64.53,1.43,us-101
12,145,443,1118846993400,6.873,411.603,6451409.167,1873083.095,14.5,5.9,2,44.97,-0.32,1,NA,NA,NA,NA,NA,NA,10,23,64.53,1.43,us-101
12,146,443,1118846993500,6.963,416.094,6451412.417,1873079.978,14.5,5.9,2,44.98,0.28,1,NA,NA,NA,NA,NA,NA,10,23,64.54,1.43,us-101
12,147,443,1118846993600,7.073,420.582,6451415.639,1873076.858,14.5,5.9,2,45.11,2.09,1,NA,NA,NA,NA,NA,NA,10,23,64.52,1.43,us-101
12,148,443,1118846993700,7.194,425.09,6451418.859,1873073.727,14.5,5.9,2,45.41,4.1,1,NA,NA,NA,NA,NA,NA,10,23,64.47,1.42,us-101
12,149,443,1118846993800,7.259,429.643,6451422.173,1873070.584,14.5,5.9,2,45.86,5.22,1,NA,NA,NA,NA,NA,NA,10,23,64.47,1.41,us-101
12,150,443,1118846993900,7.294,434.258,6451425.541,1873067.432,14.5,5.9,2,46.35,4.69,1,NA,NA,NA,NA,NA,NA,10,23,64.57,1.39,us-101
12,151,443,1118846994000,7.283,438.927,6451428.978,1873064.28,14.5,5.9,2,46.73,3.06,1,NA,NA,NA,NA,NA,NA,10,23,64.76,1.39,us-101
12,152,443,1118846994100,7.219,443.627,6451432.491,1873061.13,14.5,5.9,2,46.95,1.3,1,NA,NA,NA,NA,NA,NA,10,23,65.07,1.39,us-101
12,153,443,1118846994200,7.169,448.337,6451435.982,1873057.98,14.5,5.9,2,47.03,0.09,1,NA,NA,NA,NA,NA,NA,10,23,65.5,1.39,us-101
12,154,443,1118846994300,7.12,453.041,6451439.473,1873054.829,14.5,5.9,2,47.05,0.17,1,NA,NA,NA,NA,NA,NA,10,23,65.95,1.4,us-101
12,155,443,1118846994400,7.071,457.748,6451442.964,1873051.679,14.5,5.9,2,47.05,-0.08,1,NA,NA,NA,NA,NA,NA,10,23,66.38,1.41,us-101
12,156,443,1118846994500,7.021,462.468,6451446.456,1873048.529,14.5,5.9,2,46.88,-2.61,1,NA,NA,NA,NA,NA,NA,10,23,66.8,1.42,us-101
12,157,443,1118846994600,6.972,467.167,6451449.973,1873045.354,14.5,5.9,2,46.43,-6.29,1,NA,NA,NA,NA,NA,NA,10,23,67.25,1.45,us-101
12,158,443,1118846994700,6.961,471.796,6451453.383,1873042.226,14.5,5.9,2,45.72,-8.7,1,NA,NA,NA,NA,NA,NA,10,23,67.77,1.48,us-101
12,159,443,1118846994800,6.919,476.316,6451456.728,1873039.201,14.5,5.9,2,44.96,-7.16,1,NA,NA,NA,NA,NA,NA,10,23,68.39,1.52,us-101
12,160,443,1118846994900,6.88,480.75,6451460.017,1873036.223,14.5,5.9,2,44.46,-3.13,1,NA,NA,NA,NA,NA,NA,10,23,68.98,1.55,us-101
12,161,443,1118846995000,6.937,485.156,6451463.191,1873033.22,14.5,5.9,2,44.29,0.3,1,NA,NA,NA,NA,NA,NA,10,23,69.46,1.57,us-101
12,162,443,1118846995100,7.035,489.572,6451466.406,1873030.124,14.5,5.9,2,44.4,2.26,1,NA,NA,NA,NA,NA,NA,10,23,69.8,1.57,us-101
12,163,443,1118846995200,7.151,494.023,6451469.663,1873026.982,14.5,5.9,2,44.63,2.3,1,NA,NA,NA,NA,NA,NA,10,23,69.98,1.57,us-101
12,164,443,1118846995300,7.315,498.502,6451472.906,1873023.862,14.5,5.9,2,44.81,1.59,1,NA,NA,NA,NA,NA,NA,10,23,70.09,1.56,us-101
12,165,443,1118846995400,7.479,502.996,6451476.149,1873020.742,14.5,5.9,2,44.93,0.69,1,NA,NA,NA,NA,NA,NA,10,23,70.19,1.56,us-101
12,166,443,1118846995500,7.642,507.499,6451479.392,1873017.622,14.5,5.9,2,44.96,-0.13,1,NA,NA,NA,NA,NA,NA,10,23,70.3,1.56,us-101
12,167,443,1118846995600,7.805,511.987,6451482.635,1873014.503,14.5,5.9,2,45.01,0.88,1,NA,NA,NA,NA,NA,NA,10,23,70.43,1.56,us-101
12,168,443,1118846995700,7.969,516.474,6451485.878,1873011.383,14.5,5.9,2,45.28,3.98,1,NA,NA,NA,NA,NA,NA,10,23,70.57,1.56,us-101
12,169,443,1118846995800,8.119,520.997,6451489.119,1873008.283,14.5,5.9,2,45.86,7.73,1,NA,NA,NA,NA,NA,NA,10,23,70.7,1.54,us-101
12,170,443,1118846995900,8.194,525.615,6451492.517,1873005.144,14.5,5.9,2,46.63,8.59,1,NA,NA,NA,NA,NA,NA,10,23,70.75,1.52,us-101
12,171,443,1118846996000,8.287,530.348,6451495.979,1873001.923,14.5,5.9,2,47.21,4.08,1,NA,NA,NA,NA,NA,NA,10,23,70.63,1.5,us-101
12,172,443,1118846996100,8.333,535.129,6451499.546,1872998.671,14.5,5.9,2,47.33,-1.93,1,NA,NA,NA,NA,NA,NA,10,23,70.4,1.49,us-101
12,173,443,1118846996200,8.406,539.868,6451503.038,1872995.45,14.5,5.9,2,47.12,-3.7,1,NA,NA,NA,NA,NA,NA,10,23,70.16,1.49,us-101
12,174,443,1118846996300,8.459,544.539,6451506.454,1872992.324,14.5,5.9,2,47,0.29,1,NA,NA,NA,NA,NA,NA,10,23,69.98,1.49,us-101
12,175,443,1118846996400,8.45,549.207,6451509.929,1872989.229,14.5,5.9,2,47.24,5.23,1,NA,NA,NA,NA,NA,NA,10,23,69.81,1.48,us-101
12,176,443,1118846996500,8.478,553.958,6451513.438,1872986.053,14.5,5.9,2,47.66,4.54,1,NA,NA,NA,NA,NA,NA,10,23,69.56,1.46,us-101
12,177,443,1118846996600,8.531,558.777,6451517.034,1872982.766,14.5,5.9,2,47.84,-0.46,1,NA,NA,NA,NA,NA,NA,10,23,69.23,1.45,us-101
12,178,443,1118846996700,8.636,563.586,6451520.564,1872979.468,14.5,5.9,2,47.66,-4.2,1,NA,NA,NA,NA,NA,NA,10,23,68.88,1.45,us-101
12,179,443,1118846996800,8.72,568.331,6451524.011,1872976.273,14.5,5.9,2,47.31,-3.65,1,NA,NA,NA,NA,NA,NA,10,23,68.61,1.45,us-101
12,180,443,1118846996900,8.754,573.021,6451527.493,1872973.113,14.5,5.9,2,47.1,-0.36,1,NA,NA,NA,NA,NA,NA,10,23,68.47,1.45,us-101
12,181,443,1118846997000,8.811,577.72,6451530.946,1872969.949,14.5,5.9,2,47.11,0.99,1,NA,NA,NA,NA,NA,NA,10,23,68.39,1.45,us-101
12,182,443,1118846997100,8.884,582.443,6451534.417,1872966.746,14.5,5.9,2,47.12,-0.32,1,NA,NA,NA,NA,NA,NA,10,23,68.27,1.45,us-101
12,183,443,1118846997200,8.905,587.162,6451537.952,1872963.557,14.5,5.9,2,47.03,-1.76,1,NA,NA,NA,NA,NA,NA,10,23,68.04,1.45,us-101
12,184,443,1118846997300,8.832,591.859,6451541.48,1872960.5,14.5,5.9,2,46.88,-1.83,1,NA,NA,NA,NA,NA,NA,10,23,67.75,1.45,us-101
12,185,443,1118846997400,8.745,596.532,6451545.012,1872957.457,14.5,5.9,2,46.73,-0.94,1,NA,NA,NA,NA,NA,NA,10,23,67.51,1.44,us-101
12,186,443,1118846997500,8.673,601.204,6451548.549,1872954.391,14.5,5.9,2,46.56,-1.87,1,NA,NA,NA,NA,NA,NA,10,23,67.4,1.45,us-101
12,187,443,1118846997600,8.601,605.865,6451552.077,1872951.333,14.5,5.9,2,46.25,-4.21,1,NA,NA,NA,NA,NA,NA,10,23,67.38,1.46,us-101
12,188,443,1118846997700,8.545,610.469,6451555.567,1872948.286,14.5,5.9,2,45.89,-3.88,1,NA,NA,NA,NA,NA,NA,10,23,67.4,1.47,us-101
12,189,443,1118846997800,8.459,615.014,6451558.991,1872945.339,14.5,5.9,2,45.75,0.18,1,NA,NA,NA,NA,NA,NA,10,23,67.46,1.47,us-101
12,190,443,1118846997900,8.374,619.559,6451562.415,1872942.392,14.5,5.9,2,45.97,4.77,1,NA,NA,NA,NA,NA,NA,10,23,67.61,1.47,us-101
12,191,443,1118846998000,8.301,624.169,6451565.909,1872939.365,14.5,5.9,2,46.44,5.72,1,NA,NA,NA,NA,NA,NA,10,23,67.83,1.46,us-101
12,192,443,1118846998100,8.245,628.867,6451569.455,1872936.269,14.5,5.9,2,46.78,1.75,1,NA,NA,NA,NA,NA,NA,10,23,68,1.45,us-101
12,193,443,1118846998200,8.177,633.596,6451573.085,1872933.122,14.5,5.9,2,46.63,-4.59,1,NA,NA,NA,NA,NA,NA,10,23,67.92,1.46,us-101
12,194,443,1118846998300,8.19,638.272,6451576.61,1872930.01,14.5,5.9,2,45.93,-9.85,1,NA,NA,NA,NA,NA,NA,10,23,67.75,1.47,us-101
12,195,443,1118846998400,8.191,642.823,6451580.029,1872927.007,14.5,5.9,2,44.97,-10.53,1,NA,NA,NA,NA,NA,NA,10,23,67.54,1.5,us-101
12,196,443,1118846998500,8.15,647.235,6451583.371,1872924.127,14.5,5.9,2,44.23,-5.29,1,NA,NA,NA,NA,NA,NA,10,23,67.26,1.52,us-101
12,197,443,1118846998600,8.177,651.581,6451586.587,1872921.268,14.5,5.9,2,44.08,2.35,1,NA,NA,NA,NA,NA,NA,10,23,67.08,1.52,us-101
12,198,443,1118846998700,8.268,655.969,6451589.824,1872918.305,14.5,5.9,2,44.47,6.68,1,NA,NA,NA,NA,NA,NA,10,23,66.99,1.51,us-101
12,199,443,1118846998800,8.415,660.454,6451593.105,1872915.228,14.5,5.9,2,45.03,5.53,1,NA,NA,NA,NA,NA,NA,10,23,66.95,1.49,us-101
12,200,443,1118846998900,8.538,665.008,6451596.471,1872912.109,14.5,5.9,2,45.42,2.04,1,NA,NA,NA,NA,NA,NA,10,23,66.91,1.47,us-101
12,201,443,1118846999000,8.66,669.577,6451599.811,1872909.015,14.5,5.9,2,45.55,-0.12,1,NA,NA,NA,NA,NA,NA,10,23,66.86,1.47,us-101
12,202,443,1118846999100,8.781,674.133,6451603.151,1872905.921,14.5,5.9,2,45.53,-0.33,1,NA,NA,NA,NA,NA,NA,10,23,66.8,1.47,us-101
12,203,443,1118846999200,8.902,678.682,6451606.491,1872902.828,14.5,5.9,2,45.51,0,1,NA,NA,NA,NA,NA,NA,10,23,66.75,1.47,us-101
12,204,443,1118846999300,9.024,683.232,6451609.831,1872899.734,14.5,5.9,2,45.51,0.08,1,NA,NA,NA,NA,NA,NA,10,23,66.7,1.47,us-101
12,205,443,1118846999400,9.16,687.785,6451613.16,1872896.63,14.5,5.9,2,45.52,0,1,NA,NA,NA,NA,NA,NA,10,23,66.65,1.46,us-101
12,206,443,1118846999500,9.276,692.341,6451616.506,1872893.538,14.5,5.9,2,45.47,-0.7,1,NA,NA,NA,NA,NA,NA,10,23,66.59,1.46,us-101
12,207,443,1118846999600,9.318,696.888,6451619.901,1872890.501,14.5,5.9,2,45.38,-1.28,1,NA,NA,NA,NA,NA,NA,10,23,66.55,1.47,us-101
12,208,443,1118846999700,9.292,701.409,6451623.33,1872887.526,14.5,5.9,2,45.37,0.45,1,NA,NA,NA,NA,NA,NA,10,23,66.53,1.47,us-101
12,209,443,1118846999800,9.229,705.919,6451626.745,1872884.611,14.5,5.9,2,45.67,5.04,1,NA,NA,NA,NA,NA,NA,10,23,66.51,1.46,us-101
12,210,443,1118846999900,9.153,710.477,6451630.205,1872881.675,14.5,5.9,2,46.41,10.16,1,NA,NA,NA,NA,NA,NA,10,23,66.44,1.43,us-101
12,211,443,1118847000000,9.099,715.166,6451633.759,1872878.626,14.5,5.9,2,47.51,11.2,1,NA,NA,NA,NA,NA,NA,10,23,66.25,1.39,us-101
12,212,443,1118847000100,9.091,719.975,6451637.389,1872875.45,14.5,5.9,2,48.64,10.66,1,NA,NA,NA,NA,NA,NA,10,23,65.99,1.36,us-101
12,213,443,1118847000200,9.101,724.92,6451641.105,1872872.174,14.5,5.9,2,49.48,6.48,1,NA,NA,NA,NA,NA,NA,10,23,65.69,1.33,us-101
12,214,443,1118847000300,9.07,729.93,6451644.905,1872868.88,14.5,5.9,2,49.93,2.14,1,NA,NA,NA,NA,NA,NA,10,23,65.46,1.31,us-101
12,215,443,1118847000400,9.038,734.96,6451648.684,1872865.605,14.5,5.9,2,49.96,-1.67,1,NA,NA,NA,NA,NA,NA,10,23,65.29,1.31,us-101
12,216,443,1118847000500,9.006,739.967,6451652.484,1872862.311,14.5,5.9,2,49.64,-4.58,1,NA,NA,NA,NA,NA,NA,10,23,65.18,1.31,us-101
12,217,443,1118847000600,8.991,744.924,6451656.216,1872859.054,14.5,5.9,2,49.08,-6.93,1,NA,NA,NA,NA,NA,NA,10,23,65.14,1.33,us-101
12,218,443,1118847000700,8.962,749.808,6451659.9,1872855.859,14.5,5.9,2,48.32,-8.35,1,NA,NA,NA,NA,NA,NA,10,23,65.16,1.35,us-101
12,219,443,1118847000800,8.933,754.6,6451663.527,1872852.713,14.5,5.9,2,47.48,-8.54,1,NA,NA,NA,NA,NA,NA,10,23,65.23,1.37,us-101
12,220,443,1118847000900,8.901,759.295,6451667.079,1872849.637,14.5,5.9,2,46.74,-6.85,1,NA,NA,NA,NA,NA,NA,10,23,65.31,1.4,us-101
12,221,443,1118847001000,8.856,763.909,6451670.575,1872846.628,14.5,5.9,2,46.28,-2.78,1,NA,NA,NA,NA,NA,NA,10,23,65.35,1.41,us-101
12,222,443,1118847001100,8.827,768.496,6451674.018,1872843.644,14.5,5.9,2,46.18,1.17,1,NA,NA,NA,NA,NA,NA,10,23,65.29,1.41,us-101
12,223,443,1118847001200,8.798,773.107,6451677.511,1872840.616,14.5,5.9,2,46.34,2.74,1,NA,NA,NA,NA,NA,NA,10,23,65.16,1.41,us-101
12,224,443,1118847001300,8.771,777.753,6451681.041,1872837.553,14.5,5.9,2,46.63,2.86,1,NA,NA,NA,NA,NA,NA,10,23,65.01,1.39,us-101
12,225,443,1118847001400,8.739,782.423,6451684.556,1872834.507,14.5,5.9,2,47,4.08,1,NA,NA,NA,NA,NA,NA,10,23,64.9,1.38,us-101
12,226,443,1118847001500,8.666,787.13,6451688.125,1872831.465,14.5,5.9,2,47.52,6.35,1,NA,NA,NA,NA,NA,NA,10,23,64.81,1.36,us-101
12,227,443,1118847001600,8.608,791.91,6451691.748,1872828.355,14.5,5.9,2,48.13,6.54,1,NA,NA,NA,NA,NA,NA,10,23,64.6,1.34,us-101
12,228,443,1118847001700,8.567,796.77,6451695.437,1872825.164,14.5,5.9,2,48.64,4.16,1,NA,NA,NA,NA,NA,NA,10,23,64.21,1.32,us-101
12,229,443,1118847001800,8.466,801.674,6451699.198,1872821.99,14.5,5.9,2,48.94,1.39,1,NA,NA,NA,NA,NA,NA,10,23,63.73,1.3,us-101
12,230,443,1118847001900,8.359,806.594,6451702.938,1872818.843,14.5,5.9,2,48.95,-1.16,1,NA,NA,NA,NA,NA,NA,10,23,63.26,1.29,us-101
12,231,443,1118847002000,8.261,811.506,6451706.696,1872815.667,14.5,5.9,2,48.63,-4.69,1,NA,NA,NA,NA,NA,NA,10,23,62.83,1.29,us-101
12,232,443,1118847002100,8.214,816.369,6451710.397,1872812.475,14.5,5.9,2,47.99,-8.33,1,NA,NA,NA,NA,NA,NA,10,23,62.43,1.3,us-101
12,233,443,1118847002200,8.16,821.12,6451714.02,1872809.36,14.5,5.9,2,47.3,-7.05,1,NA,NA,NA,NA,NA,NA,10,23,62.06,1.31,us-101
12,234,443,1118847002300,8,825.776,6451717.589,1872806.433,14.5,5.9,2,46.96,-0.54,1,NA,NA,NA,NA,NA,NA,10,23,61.73,1.31,us-101
12,235,443,1118847002400,7.942,830.444,6451721.081,1872803.439,14.5,5.9,2,47,2.99,1,NA,NA,NA,NA,NA,NA,10,23,61.43,1.31,us-101
12,236,443,1118847002500,7.976,835.183,6451724.658,1872800.246,14.5,5.9,2,46.96,-1.78,1,NA,NA,NA,NA,NA,NA,10,23,61.14,1.3,us-101
12,237,443,1118847002600,8.013,839.931,6451728.242,1872797.044,14.5,5.9,2,46.34,-11.01,1,NA,NA,NA,NA,NA,NA,10,23,60.89,1.31,us-101
12,238,443,1118847002700,7.998,844.496,6451731.695,1872794.027,14.5,5.9,2,45.1,-11.2,1,NA,NA,NA,NA,NA,NA,10,23,60.83,1.35,us-101
12,239,443,1118847002800,7.933,848.95,6451735.06,1872791.154,14.5,5.9,2,43.79,-11.2,1,NA,NA,NA,NA,NA,NA,10,23,60.87,1.39,us-101
12,240,443,1118847002900,7.841,853.236,6451738.292,1872788.433,14.5,5.9,2,42.92,-5.51,1,NA,NA,NA,NA,NA,NA,10,23,61.07,1.42,us-101
12,241,443,1118847003000,7.874,857.468,6451741.46,1872785.602,14.5,5.9,2,42.55,-1.08,1,NA,NA,NA,NA,NA,NA,10,23,61.33,1.44,us-101
12,242,443,1118847003100,7.884,861.707,6451744.648,1872782.784,14.5,5.9,2,42.49,0.2,1,NA,NA,NA,NA,NA,NA,10,23,61.59,1.45,us-101
12,243,443,1118847003200,7.895,865.961,6451747.829,1872779.972,14.5,5.9,2,42.48,-0.28,1,NA,NA,NA,NA,NA,NA,10,23,61.84,1.46,us-101
12,244,443,1118847003300,7.905,870.206,6451751.016,1872777.154,14.5,5.9,2,42.47,-0.07,1,NA,NA,NA,NA,NA,NA,10,23,62.1,1.46,us-101
12,245,443,1118847003400,7.915,874.442,6451754.197,1872774.343,14.5,5.9,2,42.57,1.61,1,NA,NA,NA,NA,NA,NA,10,23,62.36,1.46,us-101
12,246,443,1118847003500,7.926,878.69,6451757.363,1872771.544,14.5,5.9,2,42.88,4.4,1,NA,NA,NA,NA,NA,NA,10,23,62.61,1.46,us-101
12,247,443,1118847003600,7.919,882.982,6451760.59,1872768.714,14.5,5.9,2,43.42,6.84,1,NA,NA,NA,NA,NA,NA,10,23,62.82,1.45,us-101
12,248,443,1118847003700,7.93,887.358,6451763.869,1872765.815,14.5,5.9,2,44.08,6.83,1,NA,NA,NA,NA,NA,NA,10,23,62.94,1.43,us-101
12,249,443,1118847003800,7.957,891.815,6451767.195,1872762.853,14.5,5.9,2,44.62,4.39,1,NA,NA,NA,NA,NA,NA,10,23,62.97,1.41,us-101
12,250,443,1118847003900,7.969,896.321,6451770.588,1872759.853,14.5,5.9,2,44.9,1.18,1,NA,NA,NA,NA,NA,NA,10,23,62.96,1.4,us-101
12,251,443,1118847004000,7.979,900.831,6451773.96,1872756.873,14.5,5.9,2,44.94,-0.84,1,NA,NA,NA,NA,NA,NA,10,23,63.01,1.4,us-101
12,252,443,1118847004100,7.989,905.322,6451777.332,1872753.893,14.5,5.9,2,44.89,-0.63,1,NA,NA,NA,NA,NA,NA,10,23,63.16,1.41,us-101
12,253,443,1118847004200,8.01,909.801,6451780.703,1872750.912,14.5,5.9,2,44.87,0.35,1,NA,NA,NA,NA,NA,NA,10,23,63.37,1.41,us-101
12,254,443,1118847004300,8.047,914.287,6451784.075,1872747.932,14.5,5.9,2,44.91,0.76,1,NA,NA,NA,NA,NA,NA,10,23,63.56,1.42,us-101
12,255,443,1118847004400,8.084,918.784,6451787.446,1872744.952,14.5,5.9,2,44.97,0.42,1,NA,NA,NA,NA,NA,NA,10,23,63.67,1.42,us-101
12,256,443,1118847004500,8.122,923.286,6451790.818,1872741.971,14.5,5.9,2,45,0,1,NA,NA,NA,NA,NA,NA,10,23,63.73,1.42,us-101
12,257,443,1118847004600,8.159,927.786,6451794.189,1872738.991,14.5,5.9,2,45,0,1,NA,NA,NA,NA,NA,NA,10,23,63.83,1.42,us-101
12,258,443,1118847004700,8.196,932.286,6451797.561,1872736.011,14.5,5.9,2,45,0,1,NA,NA,NA,NA,NA,NA,10,23,64.06,1.42,us-101
12,259,443,1118847004800,8.234,936.788,6451800.933,1872733.03,14.5,5.9,2,44.98,-0.26,1,NA,NA,NA,NA,NA,NA,10,23,64.41,1.43,us-101
12,260,443,1118847004900,8.271,941.283,6451804.304,1872730.05,14.5,5.9,2,44.97,-0.09,1,NA,NA,NA,NA,NA,NA,10,23,64.89,1.44,us-101
12,261,443,1118847005000,8.309,945.765,6451807.676,1872727.069,14.5,5.9,2,45.1,2.14,1,NA,NA,NA,NA,NA,NA,10,23,65.42,1.45,us-101
12,262,443,1118847005100,8.346,950.258,6451811.025,1872724.109,14.5,5.9,2,45.56,6.6,1,NA,NA,NA,NA,NA,NA,10,23,65.94,1.45,us-101
12,263,443,1118847005200,8.342,954.816,6451814.458,1872721.129,14.5,5.9,2,46.42,11.06,1,NA,NA,NA,NA,NA,NA,10,23,66.39,1.43,us-101
12,264,443,1118847005300,8.362,959.516,6451817.982,1872718.039,14.5,5.9,2,47.55,11.2,1,NA,NA,NA,NA,NA,NA,10,23,66.68,1.4,us-101
12,265,443,1118847005400,8.411,964.336,6451821.604,1872714.826,14.5,5.9,2,48.61,9.5,1,NA,NA,NA,NA,NA,NA,10,23,66.86,1.38,us-101
12,266,443,1118847005500,8.427,969.275,6451825.33,1872711.566,14.5,5.9,2,49.32,4.83,1,NA,NA,NA,NA,NA,NA,10,23,66.92,1.36,us-101
12,267,443,1118847005600,8.344,974.255,6451829.148,1872708.357,14.5,5.9,2,49.66,1.4,1,NA,NA,NA,NA,NA,NA,10,23,66.94,1.35,us-101
12,268,443,1118847005700,8.175,979.227,6451833.018,1872705.217,14.5,5.9,2,49.86,1.76,1,NA,NA,NA,NA,NA,NA,10,23,66.97,1.34,us-101
12,269,443,1118847005800,7.993,984.204,6451836.873,1872702.107,14.5,5.9,2,50.2,4.77,1,NA,NA,NA,NA,NA,NA,10,23,66.99,1.33,us-101
12,270,443,1118847005900,7.838,989.236,6451840.755,1872698.938,14.5,5.9,2,50.71,6.25,1,NA,NA,NA,NA,NA,NA,10,23,66.97,1.32,us-101
12,271,443,1118847006000,7.735,994.354,6451844.701,1872695.644,14.5,5.9,2,51.14,3.39,1,NA,NA,NA,NA,NA,NA,10,23,66.87,1.31,us-101
12,272,443,1118847006100,7.702,999.521,6451848.63,1872692.268,14.5,5.9,2,51.21,-2.09,1,NA,NA,NA,NA,NA,NA,10,23,66.7,1.3,us-101
12,273,443,1118847006200,7.721,1004.656,6451852.492,1872688.879,14.5,5.9,2,50.88,-5.38,1,NA,NA,NA,NA,NA,NA,10,23,66.51,1.31,us-101
12,274,443,1118847006300,7.716,1009.713,6451856.307,1872685.562,14.5,5.9,2,50.42,-4.52,1,NA,NA,NA,NA,NA,NA,10,23,66.28,1.31,us-101
12,275,443,1118847006400,7.724,1014.715,6451860.05,1872682.291,14.5,5.9,2,50.1,-1.85,1,NA,NA,NA,NA,NA,NA,10,23,66.01,1.32,us-101
12,276,443,1118847006500,7.732,1019.701,6451863.815,1872679.001,14.5,5.9,2,49.98,0,1,NA,NA,NA,NA,NA,NA,10,23,65.7,1.31,us-101
12,277,443,1118847006600,7.74,1024.697,6451867.58,1872675.71,14.5,5.9,2,49.99,0.24,1,NA,NA,NA,NA,NA,NA,10,23,65.36,1.31,us-101
12,278,443,1118847006700,7.748,1029.699,6451871.345,1872672.42,14.5,5.9,2,50,0,1,NA,NA,NA,NA,NA,NA,10,23,64.97,1.3,us-101
12,279,443,1118847006800,7.755,1034.699,6451875.11,1872669.13,14.5,5.9,2,50,0,1,NA,NA,NA,NA,NA,NA,10,23,64.52,1.29,us-101
12,280,443,1118847006900,7.763,1039.699,6451878.875,1872665.84,14.5,5.9,2,50,0,1,NA,NA,NA,NA,NA,NA,10,23,64.02,1.28,us-101
12,281,443,1118847007000,7.771,1044.699,6451882.64,1872662.55,14.5,5.9,2,50,0,1,NA,NA,NA,NA,NA,NA,10,23,63.5,1.27,us-101
12,282,443,1118847007100,7.778,1049.699,6451886.405,1872659.26,14.5,5.9,2,50,0,1,NA,NA,NA,NA,NA,NA,10,23,63,1.26,us-101
12,283,443,1118847007200,7.785,1054.699,6451890.171,1872655.97,14.5,5.9,2,50,0,1,NA,NA,NA,NA,NA,NA,10,23,62.5,1.25,us-101
12,284,443,1118847007300,7.793,1059.699,6451893.936,1872652.68,14.5,5.9,2,50,0,1,NA,NA,NA,NA,NA,NA,10,23,62,1.24,us-101
12,285,443,1118847007400,7.801,1064.699,6451897.701,1872649.39,14.5,5.9,2,50,0,1,NA,NA,NA,NA,NA,NA,10,23,61.5,1.23,us-101
12,286,443,1118847007500,7.808,1069.699,6451901.466,1872646.1,14.5,5.9,2,50,0,1,NA,NA,NA,NA,NA,NA,10,23,61,1.22,us-101
12,287,443,1118847007600,7.816,1074.699,6451905.231,1872642.81,14.5,5.9,2,50,0,1,NA,NA,NA,NA,NA,NA,10,23,60.5,1.21,us-101
12,288,443,1118847007700,7.824,1079.699,6451908.996,1872639.52,14.5,5.9,2,50,0,1,NA,NA,NA,NA,NA,NA,10,23,60,1.2,us-101
12,289,443,1118847007800,7.831,1084.699,6451912.761,1872636.23,14.5,5.9,2,50,0,1,NA,NA,NA,NA,NA,NA,10,23,59.5,1.19,us-101
12,290,443,1118847007900,7.839,1089.699,6451916.526,1872632.94,14.5,5.9,2,50,0,1,NA,NA,NA,NA,NA,NA,10,23,59,1.18,us-101
12,291,443,1118847008000,7.847,1094.697,6451920.291,1872629.65,14.5,5.9,2,50.01,0.24,1,NA,NA,NA,NA,NA,NA,10,23,58.5,1.17,us-101
12,292,443,1118847008100,7.854,1099.701,6451924.056,1872626.36,14.5,5.9,2,50.02,0.06,1,NA,NA,NA,NA,NA,NA,10,23,58,1.16,us-101
12,293,443,1118847008200,7.862,1104.714,6451927.821,1872623.07,14.5,5.9,2,49.93,-1.59,1,NA,NA,NA,NA,NA,NA,10,23,57.49,1.15,us-101
12,294,443,1118847008300,7.87,1109.716,6451931.608,1872619.761,14.5,5.9,2,49.62,-4.31,1,NA,NA,NA,NA,NA,NA,10,23,57,1.15,us-101
12,295,443,1118847008400,7.894,1114.676,6451935.327,1872616.489,14.5,5.9,2,49.08,-6.91,1,NA,NA,NA,NA,NA,NA,10,23,56.54,1.15,us-101
12,296,443,1118847008500,7.902,1119.559,6451938.999,1872613.28,14.5,5.9,2,48.33,-8.24,1,NA,NA,NA,NA,NA,NA,10,23,56.16,1.16,us-101
12,297,443,1118847008600,7.911,1124.352,6451942.613,1872610.12,14.5,5.9,2,47.5,-8.44,1,NA,NA,NA,NA,NA,NA,10,23,55.87,1.18,us-101
12,298,443,1118847008700,7.916,1129.059,6451946.153,1872607.029,14.5,5.9,2,46.67,-8.26,1,NA,NA,NA,NA,NA,NA,10,23,55.66,1.19,us-101
12,299,443,1118847008800,7.922,1133.676,6451949.635,1872603.987,14.5,5.9,2,45.92,-6.93,1,NA,NA,NA,NA,NA,NA,10,23,55.54,1.21,us-101
12,300,443,1118847008900,7.913,1138.217,6451953.069,1872601.008,14.5,5.9,2,45.37,-4.32,1,NA,NA,NA,NA,NA,NA,10,23,55.5,1.22,us-101
12,301,443,1118847009000,7.92,1142.715,6451956.436,1872598.066,14.5,5.9,2,45.07,-1.59,1,NA,NA,NA,NA,NA,NA,10,23,55.51,1.23,us-101
12,302,443,1118847009100,7.927,1147.201,6451959.824,1872595.105,14.5,5.9,2,44.97,0.07,1,NA,NA,NA,NA,NA,NA,10,23,55.51,1.23,us-101
12,303,443,1118847009200,7.934,1151.696,6451963.213,1872592.143,14.5,5.9,2,45,0.45,1,NA,NA,NA,NA,NA,NA,10,23,55.51,1.23,us-101
12,304,443,1118847009300,7.942,1156.199,6451966.601,1872589.182,14.5,5.9,2,45.04,0.37,1,NA,NA,NA,NA,NA,NA,10,23,55.5,1.23,us-101
